ID,Company,Business Unit,Department,Job Title,Business Title,Supervisor ID,Reg/Temp,Full/Part,Start Date,Rehire Date,Term Date,Voluntary / Involuntary,Term Reason,Age,Gender,EEO-1 Category,Ethnicity,Marital Status,Zip Code,Date of Last Promo,Promo Reason,Term(1)/Stay(0),Rehire Flag,Promo Flag,Lat_Lng_Home,Office_zip,Lat_Lng_Office,Distance_mile,Length_Stay
emp0157,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Art Director,Creative Director Art,sup0069,Temporary,1,1996-04-29,2014-01-06,2014-11-30,Voluntary,End Temporary Employment-V,48.84,0,2-Professionals,1-White,1,11215,,,1,1,0,"(40.67, -73.98)",08540,"(40.4, -74.7)",42.23502888071334,328 days 00:00:00.000000000
emp0158,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0088,Temporary,1,1998-05-05,2014-02-20,2014-03-21,Voluntary,End Temporary Employment-V,41.53,0,2-Professionals,1-White,1,07079,,,1,1,0,"(40.75, -74.26)",10017,"(40.75, -73.973)",15.060667042431703,29 days 00:00:00.000000000
emp0160,"MRM Gould, Inc.",ME MRM San Francisco,CRE PROD - Creative - SF MRM,Art Director,Art Director,sup0073,Temporary,1,2003-10-17,2012-04-03,2013-01-01,Voluntary,End Temporary Employment-V,39.65,0,2-Professionals,1-White,1,94903,,,1,1,0,"(38.02, -122.54)",94111,"(37.81, -122.41)",16.131519392470214,273 days 00:00:00.000000000
emp0161,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0412,Temporary,1,2004-10-09,2015-10-05,2015-10-23,Voluntary,End Temporary Employment-V,46.31,0,2-Professionals,1-White,1,07946,,,1,1,0,"(40.68, -74.51)",10017,"(40.75, -73.973)",28.605197847617333,18 days 00:00:00.000000000
emp0163,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0050,Temporary,1,2007-04-02,2014-12-08,2015-07-07,Voluntary,End Temporary Employment-V,41.79,0,2-Professionals,1-White,1,84095,,,1,1,0,"(40.56, -111.98)",84111,"(40.76, -111.88)",14.766875591570384,211 days 00:00:00.000000000
emp0164,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0093,Temporary,1,2007-04-02,2013-11-18,2014-09-05,Voluntary,End Temporary Employment-V,40.96,0,2-Professionals,1-White,1,84095,,,1,1,0,"(40.56, -111.98)",84111,"(40.76, -111.88)",14.766875591570384,291 days 00:00:00.000000000
emp0165,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Senior Art Dir,sup0412,Temporary,1,2007-06-25,2013-06-28,2013-06-30,Voluntary,End Temporary Employment-V,33.35,0,2-Professionals,1-White,1,10280,,,1,1,0,"(40.707, -74.017)",10017,"(40.75, -73.973)",3.7601078345810754,2 days 00:00:00.000000000
emp0170,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Art Director,Video Editor,sup0119,Temporary,1,2011-01-03,2014-04-24,2014-04-27,Voluntary,End Temporary Employment-V,26.46,0,2-Professionals,1-White,1,11238,,,1,1,0,"(40.68, -73.96)",08540,"(40.4, -74.7)",43.48198991907679,3 days 00:00:00.000000000
emp0172,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Art Director,Creative Director Art,sup0069,Temporary,1,2011-11-14,2013-11-02,2013-11-08,Voluntary,End Temporary Employment-V,63.75,0,2-Professionals,1-White,1,10022,,,1,1,0,"(40.76, -73.97)",08540,"(40.4, -74.7)",45.73794379729612,6 days 00:00:00.000000000
emp0176,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Sr Art Director,sup0468,Temporary,1,2013-02-19,,2013-08-09,Voluntary,End Temporary Employment-V,34.39,0,2-Professionals,1-White,1,11729,,,1,0,0,"(40.76, -73.32)",84111,"(40.76, -111.88)",2006.5130726790376,171 days 00:00:00.000000000
emp0181,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0088,Temporary,1,2013-08-26,,2014-03-10,Voluntary,End Temporary Employment-V,41.36,0,2-Professionals,1-White,1,11731,,,1,0,0,"(40.86, -73.32)",10017,"(40.75, -73.973)",35.06988701279296,196 days 00:00:00.000000000
emp0184,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0088,Temporary,1,2015-08-31,2015-10-19,2015-11-30,Voluntary,End Temporary Employment-V,43.68,0,2-Professionals,1-White,1,10007,,,1,1,0,"(40.714, -74.008)",10017,"(40.75, -73.973)",3.089638548002756,42 days 00:00:00.000000000
emp0185,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0060,Temporary,1,2015-10-26,,2016-07-28,Voluntary,End Temporary Employment-V,26.95,0,2-Professionals,1-White,1,84103,,,1,0,0,"(40.8, -111.85)",84111,"(40.76, -111.88)",3.177172466924976,276 days 00:00:00.000000000
emp0187,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0088,Temporary,1,2016-01-11,,2016-04-29,Voluntary,End Temporary Employment-V,39.68,0,2-Professionals,1-White,1,10002,,,1,0,0,"(40.72, -73.99)",10017,"(40.75, -73.973)",2.2541972071968086,109 days 00:00:00.000000000
emp0191,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0142,Temporary,1,2016-12-07,,2016-12-21,Voluntary,End Temporary Employment-V,29.03,0,2-Professionals,1-White,1,84092,,,1,0,0,"(40.6, -111.7)",84111,"(40.76, -111.88)",14.536046264633807,14 days 00:00:00.000000000
emp0204,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0088,Temporary,1,2013-09-03,,2013-09-20,Voluntary,End Temporary Employment-V,31.9,1,2-Professionals,4-Asian,1,10028,,,1,0,0,"(40.78, -73.95)",10017,"(40.75, -73.973)",2.396108943079159,17 days 00:00:00.000000000
emp0205,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0518,Temporary,1,2014-05-12,2015-10-20,2015-10-30,Voluntary,End Temporary Employment-V,37.96,1,2-Professionals,4-Asian,1,10023,,,1,1,0,"(40.78, -73.98)",10017,"(40.75, -73.973)",2.102410699366241,10 days 00:00:00.000000000
emp0206,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0189,Temporary,1,2014-05-12,2015-08-05,2015-08-14,Voluntary,End Temporary Employment-V,37.75,1,2-Professionals,4-Asian,1,10023,,,1,1,0,"(40.78, -73.98)",10017,"(40.75, -73.973)",2.102410699366241,9 days 00:00:00.000000000
emp0208,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Senior Art Director,sup0412,Temporary,1,2012-11-19,2013-06-26,2013-09-13,Voluntary,End Temporary Employment-V,32.95,0,2-Professionals,4-Asian,1,11375,,,1,1,0,"(40.72, -73.85)",10017,"(40.75, -73.973)",6.77978298577234,79 days 00:00:00.000000000
emp0209,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Senior Art Director,sup0401,Temporary,1,2012-11-19,2013-02-25,2013-04-15,Voluntary,End Temporary Employment-V,32.53,0,2-Professionals,4-Asian,1,11375,,,1,1,0,"(40.72, -73.85)",10017,"(40.75, -73.973)",6.77978298577234,49 days 00:00:00.000000000
emp0210,"McCann Relationship Mktg, LLC",MRM McCann New York,CRE PROD - MDI  NY  CREATIVE,Art Director,Art Director,sup0088,Temporary,1,2012-11-19,2013-01-02,2013-01-28,Voluntary,End Temporary Employment-V,32.32,0,2-Professionals,4-Asian,1,11375,,,1,1,0,"(40.72, -73.85)",10017,"(40.75, -73.973)",6.77978298577234,26 days 00:00:00.000000000
emp0212,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0088,Temporary,1,2013-01-14,2014-03-31,2014-04-18,Voluntary,End Temporary Employment-V,41.54,0,2-Professionals,4-Asian,1,06517,,,1,1,0,"(41.35, -72.9)",10017,"(40.75, -73.973)",69.68568461644873,18 days 00:00:00.000000000
emp0215,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0223,Temporary,1,2016-05-16,2016-09-29,2016-10-28,Voluntary,End Temporary Employment-V,35.13,0,2-Professionals,4-Asian,1,11105,,,1,1,0,"(40.78, -73.91)",10017,"(40.75, -73.973)",3.8999987324625227,29 days 00:00:00.000000000
emp0216,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0412,Temporary,1,2017-02-21,,2017-03-03,Voluntary,End Temporary Employment-V,28.78,0,2-Professionals,4-Asian,1,11231,,,1,0,0,"(40.68, -74.0)",10017,"(40.75, -73.973)",5.033888261273395,10 days 00:00:00.000000000
emp0219,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0142,Temporary,1,2007-01-09,2016-11-21,2017-03-03,Voluntary,End Temporary Employment-V,50.33,1,2-Professionals,"8-2 or more races, not Hispanc",1,84020,,,1,1,0,"(40.49, -111.85)",84111,"(40.76, -111.88)",18.696968001502004,102 days 00:00:00.000000000
emp0220,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0060,Temporary,1,2007-01-09,2016-01-04,2016-07-13,Voluntary,End Temporary Employment-V,49.7,1,2-Professionals,"8-2 or more races, not Hispanc",1,84020,,,1,1,0,"(40.49, -111.85)",84111,"(40.76, -111.88)",18.696968001502004,191 days 00:00:00.000000000
emp0221,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Art Director,Sr Art Director,sup0168,Temporary,1,2014-05-12,2015-09-16,2015-10-08,Voluntary,End Temporary Employment-V,40.05,1,2-Professionals,"8-2 or more races, not Hispanc",1,48170,,,1,1,0,"(42.4, -83.5)",48009,"(42.55, -83.22)",17.660270272489925,22 days 00:00:00.000000000
emp0224,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Strategic Planning,Assoc Dir of Strategy,Social Strategy Consultant,sup0395,Temporary,1,2015-06-15,2016-06-06,2018-02-21,Voluntary,End Temporary Employment-V,43.52,1,B-First/Mid Level Officials,2-Black/African American,1,08540,,,1,1,0,"(40.4, -74.7)",08540,"(40.4, -74.7)",0.0,625 days 00:00:00.000000000
emp0225,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Strategic Planning,Assoc Dir of Strategy,Interim Assoc Dir Social Media,sup0400,Temporary,1,2015-06-15,,2015-12-16,Voluntary,End Temporary Employment-V,41.33,1,B-First/Mid Level Officials,2-Black/African American,1,08540,,,1,0,0,"(40.4, -74.7)",08540,"(40.4, -74.7)",0.0,184 days 00:00:00.000000000
emp0230,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,2000-12-11,2016-07-06,2016-10-12,Voluntary,End Temporary Employment-V,42.8,1,B-First/Mid Level Officials,1-White,1,18974,12/1/04,Outstanding Performance,1,1,1,"(40.21, -75.07)",08540,"(40.4, -74.7)",23.534361829134234,98 days 00:00:00.000000000
emp0236,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Assoc Creative Director Copy,sup0069,Temporary,1,2000-10-31,2017-10-25,2017-12-24,Voluntary,End Temporary Employment-V,41.84,1,B-First/Mid Level Officials,1-White,1,08534,,,1,1,0,"(40.33, -74.79)",08540,"(40.4, -74.7)",6.774216914170024,60 days 00:00:00.000000000
emp0238,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,2003-11-10,2014-01-21,2014-05-20,Voluntary,End Temporary Employment-V,57.82,1,B-First/Mid Level Officials,1-White,1,07068,4/1/06,Outstanding Performance,1,1,1,"(40.82, -74.31)",08540,"(40.4, -74.7)",35.50296580424634,119 days 00:00:00.000000000
emp0245,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0343,Temporary,1,2011-12-05,2017-11-14,2017-12-01,Voluntary,End Temporary Employment-V,29.07,1,B-First/Mid Level Officials,1-White,1,11206,,,1,1,0,"(40.7, -73.94)",10017,"(40.75, -73.973)",3.86062302213248,17 days 00:00:00.000000000
emp0248,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0267,Temporary,1,2013-10-28,2016-02-23,2016-03-25,Voluntary,End Temporary Employment-V,63.95,1,B-First/Mid Level Officials,1-White,1,18902,,,1,1,0,"(40.36, -75.11)",08540,"(40.4, -74.7)",21.80936907968969,31 days 00:00:00.000000000
emp0249,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0267,Temporary,1,2013-10-28,2015-08-04,2015-08-19,Voluntary,End Temporary Employment-V,63.35,1,B-First/Mid Level Officials,1-White,1,18902,,,1,1,0,"(40.36, -75.11)",08540,"(40.4, -74.7)",21.80936907968969,15 days 00:00:00.000000000
emp0250,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0522,Temporary,1,2013-10-28,,2014-05-06,Voluntary,End Temporary Employment-V,62.06,1,B-First/Mid Level Officials,1-White,1,18902,,,1,0,0,"(40.36, -75.11)",08540,"(40.4, -74.7)",21.80936907968969,190 days 00:00:00.000000000
emp0251,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Associate Creative Director,Associate Creative Director,sup0122,Temporary,1,2014-04-07,,2016-07-15,Voluntary,End Temporary Employment-V,41.97,1,B-First/Mid Level Officials,1-White,1,84106,,,1,0,0,"(40.71, -111.86)",84111,"(40.76, -111.88)",3.606295182955766,830 days 00:00:00.000000000
emp0254,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0183,Temporary,1,2014-12-12,2016-04-27,2016-08-19,Voluntary,End Temporary Employment-V,31.1,1,B-First/Mid Level Officials,1-White,1,11215,,,1,1,0,"(40.67, -73.98)",10017,"(40.75, -73.973)",5.532400485759841,114 days 00:00:00.000000000
emp0255,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0133,Temporary,1,2014-12-12,,2015-01-16,Voluntary,End Temporary Employment-V,29.51,1,B-First/Mid Level Officials,1-White,1,11215,,,1,0,0,"(40.67, -73.98)",10017,"(40.75, -73.973)",5.532400485759841,35 days 00:00:00.000000000
emp0257,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0412,Temporary,1,2016-02-19,,2016-05-27,Voluntary,End Temporary Employment-V,35.06,1,B-First/Mid Level Officials,1-White,1,08534,,,1,0,0,"(40.33, -74.79)",10017,"(40.75, -73.973)",51.86003752424313,98 days 00:00:00.000000000
emp0260,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,1998-09-02,2016-09-07,2016-09-23,Voluntary,End Temporary Employment-V,50.09,0,B-First/Mid Level Officials,1-White,1,07055,,,1,1,0,"(40.86, -74.13)",10017,"(40.75, -73.973)",11.197277043035887,16 days 00:00:00.000000000
emp0263,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Assoc Creative Director Copy,sup0267,Temporary,1,1996-02-12,2017-11-07,2017-11-27,Voluntary,End Temporary Employment-V,51.01,0,B-First/Mid Level Officials,1-White,1,06880,,,1,1,0,"(41.14, -73.34)",10017,"(40.75, -73.973)",42.675330995321076,20 days 00:00:00.000000000
emp0264,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Assoc Creative Director Copy,sup0069,Temporary,1,1996-03-04,2017-09-05,2017-10-06,Voluntary,End Temporary Employment-V,55.16,0,B-First/Mid Level Officials,1-White,1,10027,,,1,1,0,"(40.81, -73.96)",10017,"(40.75, -73.973)",4.195960581589909,31 days 00:00:00.000000000
emp0266,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0251,Temporary,1,1998-02-02,2016-02-09,2016-04-22,Voluntary,End Temporary Employment-V,44.47,0,B-First/Mid Level Officials,1-White,1,11226,,,1,1,0,"(40.65, -73.96)",10017,"(40.75, -73.973)",6.933900589923549,73 days 00:00:00.000000000
emp0267,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,1998-02-09,2017-04-19,2017-12-15,Voluntary,End Temporary Employment-V,54.29,0,B-First/Mid Level Officials,1-White,1,08648,,,1,1,0,"(40.28, -74.72)",08540,"(40.4, -74.7)",8.34679678935912,240 days 00:00:00.000000000
emp0268,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Assoc Crea Director Copywriter,sup0409,Temporary,1,1998-04-20,2016-08-30,2017-05-18,Voluntary,End Temporary Employment-V,68.96,0,B-First/Mid Level Officials,1-White,1,07666,,,1,1,0,"(40.89, -74.01)",10017,"(40.75, -73.973)",9.853280893382315,261 days 00:00:00.000000000
emp0269,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Assoc Creative Director Art,sup0069,Temporary,1,1998-05-05,2017-10-23,2018-04-06,Voluntary,End Temporary Employment-V,45.58,0,B-First/Mid Level Officials,1-White,1,07079,,,1,1,0,"(40.75, -74.26)",08540,"(40.4, -74.7)",33.453651366645545,165 days 00:00:00.000000000
emp0272,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,2007-04-12,2017-10-06,2017-10-13,Voluntary,End Temporary Employment-V,39.08,0,B-First/Mid Level Officials,1-White,1,18977,,,1,1,0,"(40.29, -74.88)",08540,"(40.4, -74.7)",12.161719024013438,7 days 00:00:00.000000000
emp0273,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0052,Temporary,1,2007-06-25,2016-02-01,2016-02-05,Voluntary,End Temporary Employment-V,35.96,0,B-First/Mid Level Officials,1-White,1,10280,,,1,1,0,"(40.707, -74.017)",10017,"(40.75, -73.973)",3.7601078345810754,4 days 00:00:00.000000000
emp0274,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0412,Temporary,1,2007-06-25,2015-10-12,2015-10-27,Voluntary,End Temporary Employment-V,35.68,0,B-First/Mid Level Officials,1-White,1,10280,,,1,1,0,"(40.707, -74.017)",10017,"(40.75, -73.973)",3.7601078345810754,15 days 00:00:00.000000000
emp0282,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Assoc Creative Director Copy,sup0412,Temporary,1,2017-10-09,,2017-11-17,Voluntary,End Temporary Employment-V,46.63,0,B-First/Mid Level Officials,1-White,1,11231,,,1,0,0,"(40.68, -74.0)",10017,"(40.75, -73.973)",5.033888261273395,39 days 00:00:00.000000000
emp0283,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Assoc Creative Director Art,sup0412,Temporary,1,2017-10-09,,2017-11-17,Voluntary,End Temporary Employment-V,38.52,0,B-First/Mid Level Officials,1-White,1,07302,,,1,0,0,"(40.72, -74.05)",10017,"(40.75, -73.973)",4.540875491308474,39 days 00:00:00.000000000
emp0284,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0336,Temporary,1,2018-01-16,,2018-02-25,Voluntary,End Temporary Employment-V,39.9,0,B-First/Mid Level Officials,1-White,1,11215,,,1,0,0,"(40.67, -73.98)",10017,"(40.75, -73.973)",5.532400485759841,40 days 00:00:00.000000000
emp0287,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,1997-07-23,2015-07-20,2015-10-30,Voluntary,End Temporary Employment-V,57.05,0,B-First/Mid Level Officials,3-Hispanic/Latino,1,08831,,,1,1,0,"(40.3, -74.4)",08540,"(40.4, -74.7)",17.274587159027387,102 days 00:00:00.000000000
emp0288,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,1997-07-23,2014-10-15,2015-03-27,Voluntary,End Temporary Employment-V,56.46,0,B-First/Mid Level Officials,3-Hispanic/Latino,1,08831,,,1,1,0,"(40.3, -74.4)",08540,"(40.4, -74.7)",17.274587159027387,163 days 00:00:00.000000000
emp0289,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Associate Creative Director,Associate Creative Director,sup0069,Temporary,1,1997-07-23,2014-01-10,2014-09-05,Voluntary,End Temporary Employment-V,55.9,0,B-First/Mid Level Officials,3-Hispanic/Latino,1,08831,,,1,1,0,"(40.3, -74.4)",08540,"(40.4, -74.7)",17.274587159027387,238 days 00:00:00.000000000
emp0292,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Associate Creative Director,Associate Creative Director,sup0412,Temporary,1,2010-04-05,2014-09-09,2014-11-24,Voluntary,End Temporary Employment-V,34.78,1,B-First/Mid Level Officials,4-Asian,1,11373,10/1/11,Outstanding Performance,1,1,1,"(40.74, -73.88)",10017,"(40.75, -73.973)",4.929189893237701,76 days 00:00:00.000000000
